credit_score,traffic_index,veh_value,gender_M,area_B,area_C,area_D,area_E,area_F,veh_body_CONVT,veh_body_COUPE,veh_body_HBACK,veh_body_HDTOP,veh_body_MCARA,veh_body_MIBUS,veh_body_PANVN,veh_body_RDSTR,veh_body_SEDAN,veh_body_STNWG,veh_body_TRUCK,veh_body_UTE,agecat_2,agecat_3,agecat_4,agecat_5,agecat_6,veh_age_2,veh_age_3,veh_age_4,log_amount
815.0,148.5,1.2068686074379615,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,6.526716730709595
618.0,112.2,1.6741014257598223,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,6.523620588885696
637.0,74.5,1.173410498743296,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,5.816552924714611
332.0,96.0,0.5894519442211802,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6.425895646343005
308.0,61.9,0.7314058926770358,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,6.582390502887195
395.0,48.0,1.2519054580812388,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,10.732432545855328
439.0,130.6,2.103402179124679,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.374696397405154
537.0,137.5,0.3569748989477304,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,5.458541801154562
782.0,126.5,1.1065804583172865,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,6.472389987054868
304.0,136.5,0.8320391794265639,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,5.929396866927236
638.0,122.5,0.9364854391596744,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,6.265186543425793
781.0,56.5,1.58800996502048,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.790087135462899
696.0,111.0,0.8787965274465745,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,5.658513629060901
506.0,148.5,0.6486726904581158,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,6.29007640097825
346.0,77.5,1.0192082658808412,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7.676369593224307
303.0,100.9,1.8408670433350829,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.901615142740235
418.0,147.0,1.023170093501251,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,7.625005664319449
477.0,72.4,1.2166915767337108,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,7.7257126331509145
323.0,88.0,0.8742179554522475,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.131725458992495
600.0,130.5,0.8224195162640844,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.805552626355615
663.0,129.0,0.9190868191761562,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.693642320468921
355.0,133.5,1.58800996502048,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,8.676537044830427
661.0,150.0,1.2859213869731034,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5.914183458942267
400.0,139.5,1.6761615444770086,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,7.583203125862295
514.0,53.1,1.777829563694557,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.24261451460429
313.0,147.0,1.0732944806838198,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7.84524404098768
463.0,43.5,1.1493054029836278,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,8.367755111924073
565.0,111.9,0.9013801191384009,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6.93582442466327
504.0,114.0,1.922933919778861,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,7.692526977449499
511.0,78.9,0.6991292522374928,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,7.093801533801354
571.0,114.0,1.0732944806838198,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8.101696361826777
607.0,57.1,1.11382925447297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,8.262453237802724
844.0,137.2,1.7852382522377896,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8.133389418606383
431.0,72.5,1.3925249108705269,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.891577138244017
830.0,121.0,1.4509110042058628,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8.14760186007866
321.0,86.2,0.7314058926770358,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,8.08815898513145
707.0,104.5,0.45234869400701483,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,5.822301527681632
368.0,104.4,1.3535128715955111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,7.642780562743188
845.0,36.0,0.6936470556015963,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,6.612193867105258
554.0,67.8,1.8285734423507713,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,7.978098183946207
522.0,90.7,1.327605364771211,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,6.224138823035152
619.0,9.0,1.1210258835050098,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.999136960031311
567.0,141.1,0.3569748989477304,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,5.696657721775087
802.0,96.6,1.6782174278289261,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,6.790780260466961
606.0,135.0,1.2644091731297666,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.383311294226513
678.0,84.4,0.9102726595485922,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,6.992643639800231
